CarID,Direction,WaitingTime,CrossingTime,ArrivalTime
1831,left,10365.838524790328,1.0,5.1618362664240856
8446,right,10366.838413458556,1.0,5.161947598196727
17037,left,10367.838220581043,1.0,5.162140475710585
7580,right,10368.837612155337,1.0,5.162748901416031
18209,left,10369.837278541694,1.0,5.163082515059386
16005,left,10370.83579236349,1.0,5.164568693262578
1886,right,10371.834896711172,1.0,5.1654643455811655
19032,right,10372.834691326301,1.0,5.165669730452355
8515,left,10373.833248948338,1.0,5.167112108415171
19713,left,10374.832610107553,1.0,5.16775094920007
8177,left,10375.832057587346,1.0,5.168303469406417
11102,right,10376.832002062678,1.0,5.168358994074001
18144,right,10377.830751179185,1.0,5.169609877568606
8229,left,10378.829424549433,1.0,5.170936507319675
12098,right,10379.827959802355,1.0,5.172401254397572
5760,right,10380.827660584826,1.0,5.172700471927621
19396,right,10381.8274353271,1.0,5.172925729652777
18379,left,10382.827332770019,1.0,5.173028286732934
1836,right,10383.827007702042,1.0,5.173353354709701
15125,left,10384.826446165907,1.0,5.1739148908460475
13645,left,10385.826034245181,1.0,5.174326811572355
9963,left,10386.825190954072,1.0,5.175170102680405
412,right,10387.824925787636,1.0,5.175435269116823
1975,left,10388.824716523113,1.0,5.175644533638788
883,left,10389.82468902951,1.0,5.175672027241568
14126,right,10390.824538253435,1.0,5.175822803318599
910,right,10391.823497726711,1.0,5.176863330041774
18970,right,10392.823422151612,1.0,5.176938905139663
12452,right,10393.823386772423,1.0,5.17697428432974
4961,left,10394.82257741434,1.0,5.177783642414332
5708,right,10395.822295562077,1.0,5.178065494675151
16401,left,10396.821966007874,1.0,5.178395048878707
17308,right,10397.821439802401,1.0,5.1789212543521685
10434,right,10398.821347497309,1.0,5.179013559443138
5184,right,10399.821126836921,1.0,5.179234219831319
17047,left,10400.82073242266,1.0,5.179628634092179
10427,left,10401.820230125422,1.0,5.180130931330851
11072,right,10402.818483025347,1.0,5.181878031406625
6279,left,10403.81827137002,1.0,5.182089686732516
684,right,10404.818213375303,1.0,5.182147681449156
7639,left,10405.817123790515,1.0,5.18323726623813
12997,left,10406.81687786869,1.0,5.183483188061736
1600,right,10407.814647718906,1.0,5.185713337846501
13264,right,10408.814255568366,1.0,5.186105488385994
2994,right,10409.813664408031,1.0,5.186696648722274
12353,left,10410.813444518753,1.0,5.186916537999733
5379,left,10411.813090921341,1.0,5.187270135410811
13859,left,10412.813026751015,1.0,5.18733430573729
8996,right,10413.811825782504,1.0,5.188535274249219
16312,right,10414.811262439343,1.0,5.1890986174098765
13110,right,10415.810830026876,1.0,5.189531029877633
14653,left,10416.810609821661,1.0,5.1897512350922925
12650,right,10417.81057694833,1.0,5.189784108421948
11576,right,10418.808857776157,1.0,5.191503280595491
5757,left,10419.808590791097,1.0,5.191770265656025
14308,right,10420.808579005527,1.0,5.191782051226992
8859,left,10421.808563938992,1.0,5.1917971177610935
13220,right,10422.807911005266,1.0,5.192450051486775
12708,right,10423.807507927037,1.0,5.192853129716175
17258,right,10424.807413220713,1.0,5.192947836040611
9592,right,10425.806452607118,1.0,5.193908449635568
16129,left,10426.8062323603,1.0,5.194128696452741
2551,left,10427.805930709663,1.0,5.194430347090744
12443,left,10428.804710082157,1.0,5.195650974596312
18317,left,10429.803738013567,1.0,5.196623043186019
12019,left,10430.803100375788,1.0,5.1972606809654724
4516,right,10431.803095846135,1.0,5.197265210617754
9691,left,10432.803005380103,1.0,5.197355676649245
3157,left,10433.802630420665,1.0,5.197730636087742
703,left,10434.80241349735,1.0,5.1979475594034765
8592,right,10435.802323746117,1.0,5.198037310636529
63,left,10436.802000095566,1.0,5.19836096118767
